"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","view_history","question_order","phase","trial_name","trial_num","key_selected","person_selected","first_product","reward1","second_product","reward2","left_person","right_person","prob_product1","prob_product2","prob_product3","prob_product4","prob_product5","counterbalance"
"html-keyboard-response","378","893733","0.0-9.0-1.0-4.42","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","42","1","3","","","","","","","","","","","",""
"html-keyboard-response","379","894495","0.0-9.0-1.0-5.42","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","42","","","4","","","","","","","","","","",""
"html-keyboard-response","380","895506","0.0-9.0-1.0-6.42","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","42","1","3","4","0","3","0","2","3","0.66051393583603","0.48685869126341","0.157275284535259","0.830353760388475","0.736618491834631","0"
"html-keyboard-response","381","898976","0.0-9.0-1.0-0.43","662f798279ec5f7604eaaaa0","","","","","","3311","<img class=left_person src='images/persons/person1.jpg'><img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","43","","","","","","","","","","","","","",""
"html-keyboard-response","382","899732","0.0-9.0-1.0-1.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","43","0","0","","","","","","","","","","","",""
"html-keyboard-response","383","900496","0.0-9.0-1.0-2.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","43","","","1","","","","","","","","","","",""
"html-keyboard-response","384","901509","0.0-9.0-1.0-3.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","43","","","1","1","","","","","","","","","",""
"html-keyboard-response","385","902272","0.0-9.0-1.0-4.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","43","0","0","","","","","","","","","","","",""
"html-keyboard-response","386","903034","0.0-9.0-1.0-5.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","43","","","1","","","","","","","","","","",""
"html-keyboard-response","387","904050","0.0-9.0-1.0-6.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","43","0","0","1","1","0","0","0","1","0.646183855971813","0.489074731368438","0.188268182379219","0.812563913739294","0.686269252568739","0"
"html-keyboard-response","388","906925","0.0-9.0-1.0-0.44","662f798279ec5f7604eaaaa0","","","","","","2717","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","44","","","","","","","","","","","","","",""
"html-keyboard-response","389","907685","0.0-9.0-1.0-1.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","44","1","4","","","","","","","","","","","",""
"html-keyboard-response","390","908445","0.0-9.0-1.0-2.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","44","","","4","","","","","","","","","","",""
"html-keyboard-response","391","909456","0.0-9.0-1.0-3.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","44","","","4","1","","","","","","","","","",""
"html-keyboard-response","392","910217","0.0-9.0-1.0-4.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","44","1","4","","","","","","","","","","","",""
"html-keyboard-response","393","910981","0.0-9.0-1.0-5.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","44","","","4","","","","","","","","","","",""
"html-keyboard-response","394","911996","0.0-9.0-1.0-6.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","44","1","4","4","1","0","1","3","4","0.651911751481515","0.506725671142898","0.223186396624818","0.830774734241974","0.67114729505769","0"
"html-keyboard-response","395","914504","0.0-9.0-1.0-0.45","662f798279ec5f7604eaaaa0","","","","","","2352","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","45","","","","","","","","","","","","","",""
"html-keyboard-response","396","915268","0.0-9.0-1.0-1.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","45","1","3","","","","","","","","","","","",""
"html-keyboard-response","397","916029","0.0-9.0-1.0-2.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","45","","","4","","","","","","","","","","",""
"html-keyboard-response","398","917042","0.0-9.0-1.0-3.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","45","","","4","1","","","","","","","","","",""
"html-keyboard-response","399","917803","0.0-9.0-1.0-4.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","45","1","3","","","","","","","","","","","",""
"html-keyboard-response","400","918569","0.0-9.0-1.0-5.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","45","","","4","","","","","","","","","","",""
"html-keyboard-response","401","919584","0.0-9.0-1.0-6.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","45","1","3","4","1","3","1","4","3","0.595625996627222","0.473288135740127","0.240661892986156","0.790969416557778","0.664287100527422","0"
"html-keyboard-response","402","922430","0.0-9.0-1.0-0.46","662f798279ec5f7604eaaaa0","","","","","","2687","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","46","","","","","","","","","","","","","",""
"html-keyboard-response","403","923192","0.0-9.0-1.0-1.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","46","0","2","","","","","","","","","","","",""
"html-keyboard-response","404","923952","0.0-9.0-1.0-2.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","46","","","2","","","","","","","","","","",""
"html-keyboard-response","405","924967","0.0-9.0-1.0-3.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","46","","","2","0","","","","","","","","","",""
"html-keyboard-response","406","925733","0.0-9.0-1.0-4.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","46","0","2","","","","","","","","","","","",""
"html-keyboard-response","407","926499","0.0-9.0-1.0-5.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","46","","","2","","","","","","","","","","",""
"html-keyboard-response","408","927512","0.0-9.0-1.0-6.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","46","0","2","2","0","3","1","2","1","0.623355607736248","0.460823455070264","0.210657356538325","0.745574665628875","0.634927378512924","0"
"html-keyboard-response","409","929837","0.0-9.0-1.0-0.47","662f798279ec5f7604eaaaa0","","","","","","2169","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","47","","","","","","","","","","","","","",""
"html-keyboard-response","410","930598","0.0-9.0-1.0-1.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","47","1","3","","","","","","","","","","","",""
"html-keyboard-response","411","931363","0.0-9.0-1.0-2.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","47","","","4","","","","","","","","","","",""
"html-keyboard-response","412","932374","0.0-9.0-1.0-3.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","47","","","4","1","","","","","","","","","",""
"html-keyboard-response","413","933138","0.0-9.0-1.0-4.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","47","1","3","","","","","","","","","","","",""
"html-keyboard-response","414","933898","0.0-9.0-1.0-5.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","47","","","4","","","","","","","","","","",""
"html-keyboard-response","415","934915","0.0-9.0-1.0-6.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","47","1","3","4","1","3","1","4","3","0.633977705884884","0.447055091177261","0.231726878129009","0.737092022742359","0.622613410407224","0"
"html-keyboard-response","416","937856","0.0-9.0-1.0-0.48","662f798279ec5f7604eaaaa0","","","","","","2786","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","48","","","","","","","","","","","","","",""
"html-keyboard-response","417","938616","0.0-9.0-1.0-1.48","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","48","0","4","","","","","","","","","","","",""
"html-keyboard-response","418","939377","0.0-9.0-1.0-2.48","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","48","","","0","","","","","","","","","","",""
"html-keyboard-response","419","940394","0.0-9.0-1.0-3.48","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","48","","","0","0","","","","","","","","","",""
"html-keyboard-response","420","941156","0.0-9.0-1.0-4.48","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","48","0","4","","","","","","","","","","","",""
"html-keyboard-response","421","941910","0.0-9.0-1.0-5.48","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","48","","","0","","","","","","","","","","",""
"html-keyboard-response","422","942926","0.0-9.0-1.0-6.48","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","48","0","4","0","0","4","1","4","0","0.692738927420309","0.471190969281043","0.180388905728563","0.723186203506429","0.609480785614907","0"
"html-keyboard-response","423","944756","0.0-9.0-1.0-0.49","662f798279ec5f7604eaaaa0","","","","","","1676","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","49","","","","","","","","","","","","","",""
"html-keyboard-response","424","945510","0.0-9.0-1.0-1.49","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","49","0","2","","","","","","","","","","","",""
"html-keyboard-response","425","946277","0.0-9.0-1.0-2.49","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","49","","","2","","","","","","","","","","",""
"html-keyboard-response","426","947293","0.0-9.0-1.0-3.49","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","49","","","2","0","","","","","","","","","",""
"html-keyboard-response","427","948046","0.0-9.0-1.0-4.49","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","49","0","2","","","","","","","","","","","",""
"html-keyboard-response","428","948813","0.0-9.0-1.0-5.49","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","49","","","2","","","","","","","","","","",""
"html-keyboard-response","429","949828","0.0-9.0-1.0-6.49","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","49","0","2","2","0","3","1","2","1","0.666519567598324","0.522999881574365","0.20483698118093","0.676656864169849","0.617931699001627","0"
"html-keyboard-response","430","1117848","0.0-9.0-2.0","662f798279ec5f7604eaaaa0","","","","","","167861","<p><b>Good job!</b></p><p style=""text-align: left""><br> You completed period number<b> 1 out of 4</b> of your business.</p><p style=""text-align: left""> You gained so far:<b> 56 coins which will be converted to money bonus</b></p><p style=""text-align: left""> <b> <u>Please note that participants who engage with the task typically gain a much higher bonus than those who respond randomly</u> </b> </p><p  style=""text-align: left"">You can stretch a little and take a short break while sitting in front of the screen, if needed. After the break, you will continue to the next period from the same point in time.</p><p> <br><br><b>Press any key to continue</b>  </p>"," ","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","431","1128889","0.0-9.0-0.1","662f798279ec5f7604eaaaa0","","","","","","10028","<p><u>We will now start period number<b> 2 out of 4</b> of your business</u></p>Each period will include 50 days after which you will have a short break and then continue from the exact same point. <br> <br><p style=""text-align: left"">Use the LEFT or RIGHT response keys (""s"" or ""k"", in correspondence) to make your selection. <br> Please do your best to win as many coins as possible!<br> </p><p style=""text-align: left""><b>Remember that:</b> <br> 1) The demand for each product is specific to that product alone <br> 2) The demand for each product may gradually change over time </p><p> <b> <u>Please note that participants who engage with the task and pay close attention earn a much higher bonus than participants who respond randomly</u> </b> </p><p><b>Press SPACE to start</b></p>"," ","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","432","1132240","0.0-9.0-1.1-0.50","662f798279ec5f7604eaaaa0","","","","","","2339","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","50","","","","","","","","","","","","","",""
"html-keyboard-response","433","1133002","0.0-9.0-1.1-1.50","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","50","0","1","","","","","","","","","","","",""
"html-keyboard-response","434","1133768","0.0-9.0-1.1-2.50","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","50","","","2","","","","","","","","","","",""
"html-keyboard-response","435","1134781","0.0-9.0-1.1-3.50","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","50","","","2","0","","","","","","","","","",""
"html-keyboard-response","436","1135545","0.0-9.0-1.1-4.50","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","50","0","1","","","","","","","","","","","",""
"html-keyboard-response","437","1136297","0.0-9.0-1.1-5.50","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","50","","","2","","","","","","","","","","",""
"html-keyboard-response","438","1137314","0.0-9.0-1.1-6.50","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","50","0","1","2","0","1","0","1","0","0.636090376959181","0.497560590980511","0.200342249601248","0.681716984962597","0.578696203814236","0"
"html-keyboard-response","439","1140645","0.0-9.0-1.1-0.51","662f798279ec5f7604eaaaa0","","","","","","3174","<img class=left_person src='images/persons/person1.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","51","","","","","","","","","","","","","",""
"html-keyboard-response","440","1141407","0.0-9.0-1.1-1.51","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","51","0","0","","","","","","","","","","","",""
"html-keyboard-response","441","1142171","0.0-9.0-1.1-2.51","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","51","","","0","","","","","","","","","","",""
"html-keyboard-response","442","1143184","0.0-9.0-1.1-3.51","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","51","","","0","0","","","","","","","","","",""
"html-keyboard-response","443","1143947","0.0-9.0-1.1-4.51","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","51","0","0","","","","","","","","","","","",""
"html-keyboard-response","444","1144713","0.0-9.0-1.1-5.51","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","51","","","0","","","","","","","","","","",""
"html-keyboard-response","445","1145726","0.0-9.0-1.1-6.51","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","51","0","0","0","0","1","0","0","4","0.59698966831489","0.517823332681072","0.240812808188931","0.711449282901584","0.555480013204947","0"
"html-keyboard-response","446","1147419","0.0-9.0-1.1-0.52","662f798279ec5f7604eaaaa0","","","","","","1537","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","52","","","","","","","","","","","","","",""
"html-keyboard-response","447","1148179","0.0-9.0-1.1-1.52","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","52","1","3","","","","","","","","","","","",""
"html-keyboard-response","448","1148942","0.0-9.0-1.1-2.52","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","52","","","3","","","","","","","","","","",""
"html-keyboard-response","449","1149954","0.0-9.0-1.1-3.52","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","52","","","3","1","","","","","","","","","",""
"html-keyboard-response","450","1150719","0.0-9.0-1.1-4.52","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","52","1","3","","","","","","","","","","","",""
"html-keyboard-response","451","1151482","0.0-9.0-1.1-5.52","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","52","","","3","","","","","","","","","","",""
"html-keyboard-response","452","1152497","0.0-9.0-1.1-6.52","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","52","1","3","3","1","4","0","4","3","0.547895140970891","0.503892894030587","0.201166422791517","0.762723313379157","0.507465419379297","0"
"html-keyboard-response","453","1153905","0.0-9.0-1.1-0.53","662f798279ec5f7604eaaaa0","","","","","","1252","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","53","","","","","","","","","","","","","",""
"html-keyboard-response","454","1154666","0.0-9.0-1.1-1.53","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","53","0","2","","","","","","","","","","","",""
"html-keyboard-response","455","1155433","0.0-9.0-1.1-2.53","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","53","","","3","","","","","","","","","","",""
"html-keyboard-response","456","1156444","0.0-9.0-1.1-3.53","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","53","","","3","1","","","","","","","","","",""
"html-keyboard-response","457","1157208","0.0-9.0-1.1-4.53","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","53","0","2","","","","","","","","","","","",""
"html-keyboard-response","458","1157971","0.0-9.0-1.1-5.53","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","53","","","3","","","","","","","","","","",""
"html-keyboard-response","459","1158987","0.0-9.0-1.1-6.53","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward2","53","0","2","3","1","2","0","2","1","0.561423350519027","0.527269610482589","0.167005572402929","0.727019697326392","0.489355245091167","0"
"html-keyboard-response","460","1160983","0.0-9.0-1.1-0.54","662f798279ec5f7604eaaaa0","","","","","","1840","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","54","","","","","","","","","","","","","",""
"html-keyboard-response","461","1161750","0.0-9.0-1.1-1.54","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","54","1","2","","","","","","","","","","","",""
"html-keyboard-response","462","1162518","0.0-9.0-1.1-2.54","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","54","","","3","","","","","","","","","","",""
"html-keyboard-response","463","1163528","0.0-9.0-1.1-3.54","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","54","","","3","0","","","","","","","","","",""
"html-keyboard-response","464","1164292","0.0-9.0-1.1-4.54","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","54","1","2","","","","","","","","","","","",""
"html-keyboard-response","465","1165056","0.0-9.0-1.1-5.54","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","54","","","3","","","","","","","","","","",""
"html-keyboard-response","466","1166071","0.0-9.0-1.1-6.54","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward2","54","1","2","3","0","2","0","1","2","0.603315818930352","0.530358876964378","0.164115583769203","0.703149725685788","0.454036429445675","0"
"html-keyboard-response","467","1167744","0.0-9.0-1.1-0.55","662f798279ec5f7604eaaaa0","","","","","","1516","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","55","","","","","","","","","","","","","",""
"html-keyboard-response","468","1168498","0.0-9.0-1.1-1.55","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","55","1","3","","","","","","","","","","","",""
"html-keyboard-response","469","1169251","0.0-9.0-1.1-2.55","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","55","","","4","","","","","","","","","","",""
"html-keyboard-response","470","1170263","0.0-9.0-1.1-3.55","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","55","","","4","1","","","","","","","","","",""
"html-keyboard-response","471","1171028","0.0-9.0-1.1-4.55","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","55","1","3","","","","","","","","","","","",""
